A	4263	1
B	4264	6
D	4265	15
A	4268	2
C	4269	12
B	4271	3
A	4274	4
B	4278	2
D	4279	9
A	4279	5
A	4285	5
B	4285	8
C	4287	12
A	4289	2
B	4293	6
C	4293	6
A	4295	2
D	4299	15
A	4301	1
B	4301	4
C	4304	9
A	4305	2
B	4307	7
A	4311	1
B	4314	2
C	4314	11
A	4316	2
D	4319	8
B	4321	3
A	4321	3
A	4325	1
B	4328	3
C	4330	9
A	4330	5
B	4336	2
A	4336	4
A	4340	2
D	4341	7
C	4342	6
B	4343	3
A	4344	4
C	4346	9
B	4350	8
A	4350	3
A	4356	4
B	4356	3
C	4358	12
A	4361	3
D	4362	8
B	4363	7
A	4366	1
C	4367	12
B	4371	6
A	4372	1
C	4373	8
A	4377	3
B	4378	2
D	4382	15
A	4382	5
C	4383	8
B	4385	4
A	4386	5
B	4391	6
A	4391	4
A	4395	2
C	4396	6
D	4397	15
B	4397	7
A	4400	4
B	4405	3
C	4406	7
A	4406	3
A	4412	1
B	4413	8
D	4416	16
C	4417	10
A	4418	3
B	4421	5
A	4422	3
A	4427	1
B	4429	5
A	4432	3
D	4435	17
C	4435	11
A	4436	1
B	4437	2
A	4442	2
B	4444	3
A	4447	4
B	4450	4
C	4450	9
A	4451	3
A	4456	4
C	4456	9
B	4457	5
D	4459	16
A	4460	4
B	4464	4
A	4465	4
A	4471	2
C	4471	11
B	4472	2
D	4475	16
A	4475	5
B	4479	2
A	4479	3
A	4484	5
B	4485	8
C	4488	8
A	4490	1
B	4491	3
A	4495	1
D	4499	16
B	4499	8
A	4500	4
C	4503	12
A	4506	2
B	4507	5
C	4508	12
A	4510	4
B	4514	8
A	4516	4
D	4518	7
C	4521	6
B	4521	8
A	4522	3
C	4526	12
A	4528	1
B	4528	2
D	4532	12
A	4534	4
C	4534	9
B	4535	4
A	4539	2
B	4542	3
A	4545	2
D	4549	15
B	4549	3
C	4550	10
A	4550	3
A	4554	5
C	4556	10
B	4557	6
A	4559	4
B	4564	4
A	4564	4
C	4565	9
D	4566	9
B	4570	8
A	4570	5
A	4576	4
B	4576	7
C	4576	11
A	4581	3
B	4583	4
A	4585	3
D	4586	14
A	4589	3
B	4590	4
C	4593	7
A	4595	4
B	4598	5
A	4601	5
C	4603	6
B	4606	5
A	4606	5
C	4609	9
D	4610	9
B	4612	2
A	4612	5
A	4616	4
B	4620	5
A	4621	4
C	4624	9
B	4626	7
A	4626	2
D	4632	13
A	4632	3
B	4633	3
A	4637	1
C	4640	12
B	4640	5
A	4643	1
B	4646	7
A	4647	4
C	4649	11
D	4651	10
B	4652	8
A	4653	4
C	4654	10
A	4658	5
B	4659	4
A	4663	2
D	4665	15
B	4667	4
A	4668	1
C	4672	10
B	4673	4
A	4674	1
B	4679	5
A	4680	1
A	4684	5
D	4686	12
C	4686	12
B	4687	5
A	4690	5
B	4695	8
A	4695	2
C	4701	10
A	4701	2
B	4702	2
D	4705	10
C	4705	7
A	4707	5
B	4708	8
A	4712	1
B	4715	7
A	4717	1
C	4719	7
D	4721	17
A	4721	5
B	4723	8
A	4725	4
A	4729	5
B	4731	8
A	4733	5
C	4735	11
A	4739	1
B	4739	3
D	4741	11
A	4743	3
A	4747	3
B	4747	5
C	4752	12
B	4753	6
A	4753	3
D	4759	11
A	4759	5
B	4761	6
C	4762	6
A	4765	3
B	4768	3
A	4771	1
B	4774	2
D	4775	13
A	4776	2
C	4779	8
B	4780	4
A	4781	1
A	4787	2
B	4788	7
A	4791	5
B	4794	2
A	4797	4
C	4797	9
D	4798	17
B	4801	2
A	4801	3
C	4802	9
A	4805	1
B	4809	5
A	4809	2
A	4813	1
B	4816	6
D	4817	13
C	4819	12
A	4819	4
A	4823	3
B	4824	2
A	4829	3
B	4831	4
C	4834	9
A	4835	4
B	4837	6
D	4838	9
A	4840	2
A	4844	2
B	4845	3
A	4849	2
C	4852	7
B	4852	4
A	4853	3
D	4859	11
A	4859	5
B	4860	2
A	4863	5
A	4868	1
B	4868	5
C	4870	9
D	4873	7
A	4874	1
B	4874	7
A	4880	3
B	4882	5
A	4884	3
C	4886	7
A	4888	3
B	4888	8
D	4891	9
A	4894	2
B	4895	2
A	4899	2
C	4901	9
B	4902	7
A	4905	5
B	4908	4
C	4909	8
A	4910	5
D	4913	12
C	4913	10
B	4914	6
A	4914	2
A	4919	2
C	4920	10
B	4921	7
A	4923	5
C	4926	11
A	4927	4
B	4927	3
D	4929	16
A	4931	5
B	4935	4
A	4937	4
C	4939	10
A	4943	5
B	4943	2
C	4946	11
A	4947	3
D	4950	11
B	4950	5
C	4952	10
A	4952	2
A	4957	2
B	4958	2
A	4961	3
B	4964	6
A	4965	1
C	4970	9
B	4971	7
A	4971	3
D	4973	12
A	4976	5
B	4978	4
A	4980	3
B	4984	2
A	4984	3
C	4988	7
A	4990	2
B	4991	8
C	4995	12
A	4996	5
D	4997	14
B	4999	6
A	5000	1
A	5005	3
B	5007	3
C	5009	7
A	5011	1
D	5014	16
B	5015	2
C	5015	11
A	5017	1
B	5021	7
A	5022	3
A	5027	3
B	5029	5
C	5031	6
A	5031	4
B	5036	3
D	5037	16
A	5037	1
C	5039	10
B	5043	3
A	5043	3
A	5048	2
B	5050	7
D	5052	15
A	5053	3
C	5053	7
B	5058	7
A	5058	4
A	5062	1
B	5064	4
C	5065	10
A	5067	2
D	5069	15
C	5070	10
B	5071	3
A	5071	5
C	5075	11
A	5075	3
B	5079	3
A	5079	1
C	5081	12
B	5085	5
A	5085	5
C	5088	11
A	5090	1
B	5091	3
D	5092	15
A	5096	4
B	5097	6
C	5102	7
A	5102	3
B	5105	8
D	5107	10
A	5107	1
C	5108	7
B	5112	4
A	5113	3
A	5118	4
B	5120	5
A	5124	4
C	5126	9
B	5128	5
A	5129	3
D	5130	13
B	5135	6
A	5135	2
C	5137	12
A	5140	3
B	5142	5
A	5144	5
A	5148	5
B	5148	4
A	5153	3
C	5153	9
D	5154	9
B	5155	2
A	5157	1
A	5161	2
B	5163	5
C	5163	7
A	5165	5
B	5169	2
A	5170	5
D	5171	9
A	5175	1
B	5176	4
C	5177	6
A	5181	2
C	5183	8
B	5184	6
A	5186	2
D	5188	13
B	5191	2
A	5192	1
C	5195	11
A	5196	5
B	5197	4
A	5201	3
B	5204	4
A	5206	4
D	5207	11
C	5210	10
A	5210	1
B	5212	6
A	5215	5
C	5216	10
B	5219	5
A	5220	3
A	5225	4
B	5226	4
D	5227	17
C	5229	10
A	5229	2
A	5233	3
B	5234	5
A	5237	4
A	5241	5
B	5241	8
A	5247	4
C	5247	8
D	5249	13
B	5249	8
A	5251	2
B	5255	2
A	5257	1
C	5259	11
B	5261	3
A	5263	1
A	5267	1
B	5268	6
D	5273	17
A	5273	2
B	5275	7
C	5277	12
A	5279	1
B	5283	7
A	5283	3
A	5287	4
C	5288	11
B	5291	5
C	5292	7
A	5293	2
D	5297	14
A	5297	3
B	5297	3
A	5301	1
B	5303	3
A	5305	1
C	5307	12
A	5310	1
B	5311	2
A	5316	3
D	5318	16
B	5319	8
A	5320	1
C	5320	10
A	5324	5
B	5325	6
C	5326	11
A	5328	5
B	5331	6
A	5334	5
D	5338	13
B	5338	6
A	5339	2
C	5341	12
A	5343	2
B	5345	4
A	5347	3
C	5348	11
A	5352	1
B	5353	4
C	5353	10
A	5357	5
D	5359	17
B	5361	7
A	5361	4
C	5362	9
A	5366	4
B	5369	4
C	5369	7
A	5371	2
D	5373	8
C	5376	7
A	5376	4
B	5377	3
A	5381	1
B	5384	3
A	5387	2
D	5389	11
C	5389	12
B	5392	6
A	5393	1
B	5398	3
A	5399	2
D	5403	11
C	5403	12
B	5404	7
A	5405	2
A	5409	5
B	5412	5
A	5415	3
A	5419	3
B	5419	8
C	5420	6
D	5424	14
A	5424	4
B	5425	7
C	5430	11
A	5430	5
B	5432	3
A	5436	2
C	5437	6
B	5439	5
A	5440	3
D	5441	10
C	5443	8
A	5446	2
B	5447	2
A	5452	1
B	5454	7
A	5457	3
C	5459	7
B	5460	8
D	5463	14
A	5463	3
B	5468	8
A	5469	5
C	5473	12
A	5473	3
B	5474	8
C	5477	10
A	5477	2
B	5481	5
A	5482	3
D	5485	17
B	5487	8
A	5488	5
C	5492	10
B	5494	8
A	5494	1
A	5498	1
B	5500	8
A	5502	4
D	5505	15
B	5506	6
A	5508	1
C	5509	6
B	5512	8
A	5513	3
A	5517	2
B	5518	5
A	5521	3
C	5522	12
D	5525	7
A	5525	3
B	5526	5
C	5529	12
A	5531	1
B	5534	2
A	5537	2
D	5539	17
B	5542	6
A	5542	4
A	5546	3
C	5547	11
B	5550	8
A	5552	2
A	5557	5
B	5557	7
D	5561	13
A	5563	1
B	5565	2
C	5565	12
A	5567	4
B	5572	5
A	5573	1
D	5575	13
A	5577	4
B	5580	5
C	5582	6
A	5583	1
B	5587	5
A	5587	2
D	5591	15
A	5591	3
B	5594	3
A	5595	1
C	5597	6
A	5600	1
B	5600	5
D	5606	15
A	5606	5
B	5607	2
A	5610	5
C	5610	7
B	5613	6
A	5615	1
B	5619	7
A	5621	4
D	5624	9
C	5624	9
A	5626	4
B	5627	6
A	5631	3
B	5635	8
A	5637	4
B	5641	2
C	5641	6
A	5642	3
A	5647	5
D	5648	15
B	5648	7
C	5650	11
A	5651	2
A	5656	1
B	5656	8
C	5659	8
D	5662	14
A	5662	1
B	5662	6
C	5665	10
A	5667	3
B	5669	5
C	5669	12
A	5673	4
B	5675	3
A	5679	1
B	5682	4
A	5683	3
D	5686	7
C	5686	8
A	5689	3
B	5690	7
A	5694	1
C	5695	7
B	5697	4
A	5699	2
D	5703	16
A	5703	2
B	5704	5
A	5707	3
C	5710	10
B	5711	3
A	5712	4
C	5714	8
A	5718	1
B	5719	6
D	5721	9
A	5722	2
C	5724	7
B	5726	3
A	5727	1
C	5728	11
A	5731	1
B	5732	6
D	5735	12
A	5735	1
B	5738	3
C	5739	9
A	5741	4
B	5744	2
C	5745	8
A	5746	3
D	5749	9
A	5750	5
B	5752	8
C	5755	6
A	5756	2
B	5758	6
A	5761	2
C	5761	11
A	5765	1
B	5766	4
D	5767	14
A	5771	2
C	5772	9
B	5773	4
A	5777	1
B	5779	4
D	5783	17
A	5783	5
B	5785	7
C	5787	11
A	5789	5
B	5791	8
A	5794	3
B	5798	7
A	5800	4
C	5801	9
A	5805	4
B	5805	6
D	5806	13
A	5809	5
B	5813	2
A	5814	3
C	5819	11
A	5820	2
B	5820	6
D	5826	15
A	5826	5
B	5826	2
C	5831	10
A	5832	2
B	5834	6
A	5838	5
B	5842	3
D	5844	15
A	5844	1
C	5847	9
A	5850	5
B	5850	8
A	5856	5
B	5857	8
D	5858	13
C	5861	6
A	5862	4
B	5864	3
C	5867	8
A	5867	4
B	5870	6
A	5871	5
D	5875	17
A	5875	4
B	5876	7
A	5881	5
B	5883	6
C	5885	7
A	5887	1
B	5890	6
A	5891	1
C	5895	6
A	5897	3
D	5898	15
B	5898	6
C	5901	10
A	5902	4
B	5904	8
C	5906	8
A	5907	1
B	5910	4
A	5911	3
A	5916	4
B	5917	2
D	5918	9
C	5922	10
A	5922	1
B	5923	4
A	5926	3
B	5930	2
A	5930	1
D	5933	12
A	5934	5
C	5936	7
B	5936	7
A	5939	5
B	5942	4
A	5944	3
C	5946	8
D	5947	16
A	5950	3
B	5950	2
A	5955	3
B	5956	7
A	5961	5
B	5964	8
C	5964	7
A	5966	4
D	5970	7
B	5971	7
A	5972	4
A	5976	3
C	5976	7
B	5977	2
A	5981	5
C	5983	9
B	5984	4
A	5987	1
C	5987	10
D	5991	7
A	5991	4
B	5992	5
A	5997	4
B	5998	5
C	6002	10
A	6003	5
B	6006	4
A	6007	4
D	6011	12
A	6011	5
B	6012	7
A	6015	3
B	6018	7
C	6020	12
A	6020	3
A	6026	3
B	6026	6
D	6027	15
C	6027	11
A	6030	3
B	6032	6
A	6036	1
B	6039	3
C	6040	10
A	6041	1
D	6043	11
C	6044	11
A	6045	1
B	6046	3
A	6049	4
A	6053	4
B	6054	8
A	6057	4
C	6060	10
D	6061	9
B	6062	3
A	6063	2
A	6067	1
B	6070	2
A	6071	2
A	6075	5
B	6077	5
C	6078	10
A	6080	4
D	6083	15
A	6084	1
B	6085	2
A	6088	4
C	6090	11
A	6092	4
B	6093	4
A	6096	3
B	6099	7
A	6100	1
C	6101	8
A	6104	2
C	6105	10
D	6106	11
B	6107	4
A	6109	4
C	6109	11
A	6113	1
B	6113	4
A	6117	4
A	6121	4
B	6121	3
D	6123	12
C	6123	7
A	6125	3
C	6129	8
B	6129	4
A	6129	3
A	6135	3
B	6137	4
A	6139	4
C	6141	6
B	6143	7
A	6143	2
D	6144	16
A	6148	4
B	6149	5
C	6152	6
A	6152	1
B	6156	7
A	6158	4
D	6160	15
C	6161	7
B	6163	3
A	6164	1
A	6168	2
B	6170	7
A	6172	2
D	6176	14
C	6177	12
A	6178	1
B	6178	7
A	6184	3
B	6186	4
A	6189	5
D	6192	10
C	6193	10
B	6194	8
A	6195	5
A	6200	1
B	6200	7
A	6206	2
B	6207	3
C	6209	9
A	6210	3
D	6212	14
A	6214	3
C	6215	12
B	6215	4
A	6218	2
B	6221	3
A	6222	5
C	6223	10
A	6228	1
B	6228	7
D	6229	17
A	6233	5
B	6234	7
C	6238	11
A	6239	5
B	6242	6
A	6243	5
D	6244	12
B	6248	6
A	6249	3
C	6250	10
A	6254	4
B	6256	3
C	6258	12
A	6259	3
B	6264	2
A	6265	5
C	6265	6
D	6266	10
A	6270	1
B	6270	6
C	6276	6
A	6276	5
B	6278	3
A	6280	4
A	6286	2
B	6286	4
D	6288	13
A	6292	3
B	6293	7
C	6294	9
A	6296	4
A	6300	3
B	6301	5
C	6302	9
A	6306	3
B	6308	7
D	6310	8
A	6310	5
B	6315	2
A	6316	1
C	6316	12
A	6321	2
B	6322	7
A	6326	3
D	6328	8
C	6328	7
B	6329	8
A	6331	5
B	6335	2
A	6337	4
A	6341	2
B	6342	2
C	6342	9
D	6346	8
A	6347	5
B	6349	4
C	6352	9
A	6353	5
B	6356	7
A	6358	2
C	6358	6
A	6362	4
D	6364	16
B	6364	3
A	6366	1
C	6369	8
B	6370	8
A	6370	3
C	6375	8
A	6376	1
B	6378	3
A	6382	4
C	6383	10
B	6385	4
D	6387	9
A	6387	1
C	6391	12
B	6392	3
A	6392	1
A	6396	5
A	6400	5
B	6400	7
A	6405	4
C	6406	9
D	6407	15
B	6407	2
A	6409	3
C	6413	10
B	6414	4
A	6414	1
A	6418	4
B	6420	4
A	6424	2
C	6425	6
B	6427	6
D	6430	7
A	6430	1
B	6433	5
A	6434	3
C	6439	12
A	6440	2
B	6441	5
A	6445	4
C	6447	10
B	6447	7
D	6448	12
A	6449	4
C	6451	12
A	6454	2
B	6455	4
C	6458	6
A	6458	3
D	6462	17
A	6462	3
C	6463	9
B	6463	2
A	6468	3
B	6471	5
A	6473	1
C	6476	12
A	6477	1
B	6478	7
D	6479	16
A	6482	4
B	6485	7
A	6486	1
C	6490	12
B	6492	7
A	6492	4
C	6497	6
A	6497	3
B	6498	2
D	6502	15
A	6503	2
B	6504	6
C	6508	6
A	6508	3
B	6511	4
A	6514	3
D	6517	17
B	6517	2
A	6519	2
C	6522	8
B	6524	3
A	6524	2
A	6528	1
A	6532	4
B	6532	8
C	6533	7
D	6534	17
A	6536	2
C	6537	10
B	6538	3
A	6542	3
C	6545	7
B	6545	2
A	6547	3
D	6549	16
A	6551	2
B	6553	3
C	6555	12
A	6556	3
B	6559	7
A	6561	3
A	6565	2
B	6567	7
D	6568	16
C	6569	7
A	6571	2
B	6573	8
A	6576	2
C	6578	10
B	6581	7
A	6582	2
A	6586	1
B	6589	8
C	6590	10
A	6590	1
D	6591	11
A	6594	1
B	6596	7
A	6598	3
C	6602	8
A	6602	3
B	6604	3
A	6607	5
D	6610	11
B	6611	8
A	6612	4
B	6618	4
A	6618	5
C	6620	12
B	6624	4
A	6624	3
C	6626	10
A	6629	5
D	6630	7
B	6632	3
A	6633	4
C	6639	7
A	6639	1
B	6640	3
A	6643	1
D	6645	16
B	6646	3
A	6648	5
B	6654	2
C	6654	9
A	6654	2
A	6659	2
B	6661	5
C	6661	7
D	6662	15
A	6663	4
A	6667	2
B	6668	7
C	6670	7
A	6672	1
B	6675	7
D	6676	11
A	6676	3
B	6681	4
C	6682	6
A	6682	5
C	6686	10
B	6687	2
A	6688	4
D	6691	15
A	6692	4
B	6694	8
C	6695	12
A	6696	3
C	6699	7
A	6700	2
B	6700	6
A	6704	1
D	6707	17
C	6707	9
B	6707	5
A	6708	1
A	6712	1
B	6714	2
A	6718	1
C	6718	6
B	6721	3
A	6723	1
D	6725	15
B	6727	8
A	6728	2
C	6729	6
A	6733	4
B	6735	7
A	6737	5
C	6739	8
A	6743	4
B	6743	8
D	6748	14
C	6748	12
A	6749	2
B	6750	5
A	6753	2
B	6756	4
A	6758	1
C	6760	6
A	6763	4
B	6764	7
C	6766	11
A	6767	3
D	6770	15
C	6770	8
B	6770	5
A	6771	1
A	6776	4
B	6778	2
A	6780	3
C	6784	9
A	6785	2
B	6785	2
C	6788	12
D	6790	10
A	6790	2
C	6792	9
B	6792	5
A	6795	1
B	6800	8
A	6801	1
A	6806	2
B	6807	6
D	6808	12
C	6808	8
A	6810	2
B	6815	3
A	6815	1
C	6818	12
A	6821	1
B	6823	2
C	6823	12
A	6826	5
D	6830	14
C	6830	11
B	6831	2
A	6831	5
A	6835	1
C	6836	12
B	6839	2
A	6841	4
B	6845	6
A	6846	1
C	6847	11
D	6851	14
A	6852	4
B	6853	7
A	6856	1
C	6858	11
A	6860	3
B	6860	7
A	6864	5
B	6866	2
C	6867	6
D	6868	11
A	6870	1
B	6873	2
A	6874	2
A	6878	5
C	6878	7
B	6881	2
A	6882	4
D	6886	10
A	6886	3
C	6887	9
B	6889	2
A	6891	2
A	6895	3
B	6896	8
C	6900	10
A	6901	3
B	6902	7
D	6904	16
C	6906	8
A	6906	1
B	6909	6
C	6910	12
A	6910	2
A	6915	2
B	6917	8
A	6919	1
C	6920	7
B	6924	8
A	6925	3
D	6926	8
A	6929	1
B	6930	5
A	6935	5
B	6938	2
C	6938	9
A	6939	1
A	6944	5
D	6945	15
B	6945	4
A	6948	5
B	6951	5
A	6953	5
C	6956	10
B	6957	7
A	6959	2
C	6962	11
B	6964	6
A	6965	3
D	6967	9
A	6969	1
B	6971	8
A	6974	3
C	6976	6
B	6978	7
A	6980	3
C	6984	11
B	6984	7
A	6985	1
D	6989	14
A	6989	5
B	6991	6
A	6995	4
B	6997	2
C	6998	10
A	7001	4
B	7004	8
A	7007	1
C	7008	12
B	7011	8
D	7013	10
A	7013	1
B	7017	7
A	7018	3
A	7022	4
B	7024	6
C	7026	11
A	7027	1
D	7030	16
B	7032	4
A	7033	5
C	7034	12
A	7037	3
B	7039	4
A	7043	4
A	7047	2
B	7047	3
D	7049	10
A	7052	4
C	7052	9
B	7054	4
A	7058	4
B	7060	7
A	7062	5
C	7063	9
A	7066	3
D	7068	9
B	7068	3
C	7070	10
A	7070	5
A	7074	5
B	7076	6
A	7078	1
B	7082	4
A	7083	3
C	7085	7
A	7087	3
B	7090	7
A	7091	4
C	7091	12
D	7092	9
B	7096	6
A	7097	4
A	7103	4
C	7104	11
B	7104	4
A	7108	1
B	7112	2
D	7114	9
A	7114	3
C	7115	8
A	7119	2
B	7120	5
A	7125	3
B	7126	3
C	7128	8
A	7129	4
B	7134	2
A	7135	4
D	7137	7
C	7137	12
A	7139	4
B	7140	6
A	7143	1
B	7147	4
C	7149	10
A	7149	4
B	7153	6
A	7154	5
D	7155	8
C	7157	6
A	7158	4
B	7159	6
A	7162	4
B	7167	3
A	7167	1
A	7172	2
C	7174	11
B	7174	3
D	7177	7
A	7177	1
A	7182	2
B	7182	8
A	7187	4
B	7188	2
C	7189	9
A	7193	5
B	7195	7
A	7197	3
D	7200	11
A	7202	2
B	7203	8
C	7205	11
A	7206	4
B	7210	6
A	7212	3
D	7216	15
B	7216	5
A	7218	2
C	7220	8
B	7222	4
A	7223	5
B	7228	6
A	7229	2
D	7231	16
A	7234	1
B	7234	3
C	7234	8
A	7239	3
B	7242	5
A	7244	1
B	7249	4
A	7250	1
C	7251	10
D	7253	11
A	7254	4
C	7255	7
B	7256	7
A	7259	4
B	7263	8
A	7263	3
A	7268	2
D	7269	15
B	7269	7
C	7270	8
A	7273	2
B	7277	2
A	7277	5
B	7283	5
A	7283	1
C	7284	9
A	7287	4
D	7291	7
B	7291	2
A	7291	4
B	7297	5
A	7297	3
C	7298	9
A	7302	4
B	7303	5
A	7306	3
C	7309	11
B	7310	5
A	7311	1
D	7313	16
C	7313	6
A	7315	2
C	7317	10
B	7317	2
A	7321	3
B	7324	3
C	7326	11
A	7327	4
B	7330	2
A	7333	1
D	7334	10
A	7338	5
B	7338	4
A	7343	4
C	7343	7
B	7345	6
A	7348	2
D	7350	7
B	7351	7
A	7352	5
A	7357	4
B	7358	6
C	7360	12
A	7362	3
B	7365	4
D	7367	14
A	7367	4
C	7370	12
B	7371	6
A	7373	2
B	7377	8
A	7378	5
C	7380	10
A	7383	2
C	7384	12
B	7385	5
D	7388	14
A	7388	4
B	7393	4
A	7394	5
B	7399	8
A	7400	5
C	7402	11
A	7404	1
D	7405	10
B	7406	4
A	7410	3
C	7411	7
B	7413	3
A	7414	4
A	7420	5
B	7421	2
A	7426	2
C	7427	6
B	7427	2
D	7429	7
A	7431	3
B	7435	6
A	7436	2
C	7437	7
A	7441	3
B	7442	2
A	7446	3
C	7447	8
D	7448	11
B	7450	5
A	7452	4
A	7457	3
B	7458	6
C	7459	6
D	7462	13
A	7462	1
B	7464	6
C	7468	10
A	7468	2
B	7471	8
A	7472	3
D	7476	12
A	7477	4
B	7478	6
C	7480	12
A	7482	2
B	7484	4
A	7487	5
B	7491	4
D	7492	12
A	7492	2
C	7493	7
B	7497	7
A	7498	1
A	7503	1
B	7504	8
C	7506	10
A	7508	3
B	7511	5
D	7512	16
A	7514	2
C	7515	10
B	7519	8
A	7519	5
A	7524	3
B	7526	8
A	7528	4
D	7529	9
C	7530	7
B	7532	5
A	7533	3
C	7534	12
A	7538	5
C	7540	7
B	7540	6
A	7543	2
B	7547	2
D	7548	15
A	7549	3
C	7551	6
A	7553	5
B	7553	4
C	7555	10
A	7559	2
B	7560	5
C	7560	12
A	7564	3
B	7566	3
D	7568	13
A	7570	4
C	7571	11
B	7572	8
A	7574	3
A	7580	3
B	7580	6
D	7584	11
A	7586	3
B	7586	3
C	7589	10
A	7590	5
B	7592	8
A	7595	4
B	7599	6
A	7600	4
C	7600	7
A	7605	5
B	7605	5
D	7607	7
A	7611	3
B	7613	2
C	7616	6
A	7616	1
B	7619	4
A	7622	5
B	7626	8
A	7628	2
D	7630	7
C	7633	12
B	7633	2
A	7633	1
A	7639	1
B	7640	8
A	7643	5
C	7645	7
B	7646	4
A	7647	3
D	7651	13
A	7653	1
B	7653	3
C	7654	6
A	7659	4
B	7661	4
A	7664	5
D	7669	7
B	7669	8
A	7670	3
C	7671	9
A	7675	1
B	7677	2
A	7679	5
A	7684	5
B	7685	4
C	7685	7
A	7690	1
B	7692	2
D	7693	9
C	7695	10
A	7696	4
B	7700	7
A	7700	5
A	7705	2
B	7707	2
C	7709	11
A	7709	3
D	7711	13
B	7713	3
A	7715	5
C	7718	7
A	7719	3
B	7721	7
A	7725	3
B	7728	2
D	7729	12
C	7729	11
A	7730	3
A	7735	3
B	7736	7
A	7739	3
C	7740	11
B	7742	6
A	7743	3
B	7748	7
A	7749	4
C	7749	11
D	7752	12
A	7753	3
B	7756	2
A	7759	1
B	7762	2
C	7763	8
A	7764	5
B	7768	7
A	7769	1
C	7770	6
D	7771	17
A	7775	3
C	7776	11
B	7776	7
A	7781	4
B	7783	5
A	7785	5
D	7789	13
A	7790	3
B	7790	2
C	7792	7
A	7796	1
B	7796	7
A	7801	3
C	7802	6
B	7803	3
A	7805	5
D	7808	17
B	7809	6
A	7809	1
C	7812	10
A	7814	5
B	7815	3
A	7819	1
B	7821	5
C	7823	7
A	7825	4
B	7829	7
A	7831	3
D	7832	16
A	7836	3
B	7837	5
C	7838	11
A	7841	2
B	7843	6
D	7846	17
A	7846	2
A	7850	4
C	7851	12
B	7851	5
A	7856	2
B	7858	8
A	7861	3
A	7865	4
C	7866	10
B	7866	4
A	7869	5
D	7870	10
A	7873	4
B	7874	2
A	7879	5
B	7880	4
C	7881	10
A	7884	3
C	7888	8
B	7888	8
A	7889	5
D	7893	16
A	7894	3
B	7894	5
A	7899	4
C	7899	11
B	7901	3
A	7904	1
A	7908	5
D	7909	16
B	7909	8
C	7912	12
A	7912	1
B	7916	4
A	7917	1
A	7922	2
B	7924	7
C	7926	8
A	7928	2
B	7930	6
D	7932	11
A	7934	2
B	7936	3
A	7938	1
C	7938	10
B	7943	3
A	7943	3
B	7949	5
A	7949	4
C	7952	11
A	7953	3
B	7955	6
D	7956	13
A	7958	5
B	7963	6
A	7964	2
A	7969	5
C	7970	10
B	7971	6
A	7974	2
D	7975	17
C	7977	8
B	7978	3
A	7980	2
A	7985	2
B	7986	5
A	7989	3
B	7992	5
C	7993	12
D	7994	7
A	7995	2
C	7998	6
B	8000	2
A	8001	2
A	8005	3
B	8006	3
C	8006	7
D	8010	8
A	8011	4
B	8012	7
A	8016	4
C	8017	9
B	8020	3
A	8020	4
A	8024	3
B	8028	3
A	8029	5
D	8033	10
C	8035	12
A	8035	5
B	8036	2
A	8040	4
B	8044	2
C	8045	9
A	8045	1
B	8050	5
A	8051	2
C	8052	12
D	8054	7
A	8055	1
B	8057	6
A	8060	4
B	8063	3
C	8064	6
A	8065	3
B	8069	4
D	8070	10
A	8071	2
B	8076	2
A	8076	3
C	8080	11
A	8081	1
B	8082	8
A	8085	3
C	8086	6
B	8089	4
C	8090	9
A	8090	1
D	8092	16
C	8094	6
A	8094	2
B	8096	4
A	8100	1
B	8104	8
A	8105	1
D	8107	17
C	8107	11
A	8109	1
B	8111	8
C	8114	12
A	8115	5
A	8119	4
B	8119	6
A	8123	2
C	8124	12
D	8126	16
B	8127	3
A	8129	4
C	8131	11
A	8134	3
B	8134	7
A	8139	3
D	8141	16
B	8142	5
C	8143	12
A	8143	2
C	8147	7
B	8149	4
A	8149	5
A	8155	3
B	8157	2
C	8157	7
A	8161	5
B	8163	6
D	8164	16
A	8166	5
B	8170	6
A	8172	1
C	8175	11
A	8177	4
B	8177	2
A	8183	5
B	8184	2
D	8185	11
A	8189	1
B	8190	4
C	8192	11
A	8195	1
B	8198	6
A	8199	4
D	8200	17
B	8204	5
A	8205	2
C	8209	8
A	8210	3
B	8211	8
A	8214	3
C	8219	10
B	8219	2
A	8220	1
C	8223	6
D	8224	11
A	8224	1
B	8226	6
A	8230	1
C	8230	6
C	8234	10
B	8234	5
A	8235	2
A	8239	3
B	8241	6
A	8244	5
D	8245	12
B	8248	2
A	8248	4
C	8252	11
A	8254	3
B	8256	5
A	8260	1
D	8263	8
B	8263	5
A	8266	4
C	8268	6
A	8270	4
B	8271	4
C	8273	11
A	8275	2
D	8278	17
B	8278	5
A	8279	4
A	8283	2
C	8283	10
B	8284	2
A	8288	2
C	8289	8
B	8291	2
D	8292	9
A	8292	5
C	8293	6
B	8298	8
A	8298	2
C	8301	8
A	8303	2
B	8304	3
A	8307	3
B	8312	2
A	8313	5
D	8315	15
A	8318	3
B	8318	3
C	8319	6
A	8323	1
B	8326	5
C	8327	9
A	8329	2
D	8330	10
C	8331	6
B	8332	3
A	8334	4
A	8339	1
B	8340	2
C	8342	11
A	8344	2
D	8345	13
B	8348	3
A	8350	5
B	8355	3
A	8355	3
C	8357	11
A	8360	2
B	8361	7
A	8365	5
D	8369	12
B	8369	4
A	8369	3
C	8369	8
A	8373	1
